ID,Ingreso,Compras_Mensuales,Gasto_Por_Compra,Productos_Por_Compra,Beneficios,,,,
1008905,95069.91,12,6254.59,90,30%,,,,
1008906,94606.73,10,6284.51,116,30%,,,,
1008907,100361.16,12,6029.81,96,30%,,,,
1008908,95215.84,15,4532.17,106,20%,,,,
1008909,106906.63,12,5155.99,107,30%,,,,
1008910,108580.09,8,5127.6,104,30%,,,,
1008911,100998.39,12,5838.04,107,30%,,,,
1008912,88628.83,10,6094.1,102,30%,,,,
1008913,93521.18,12,5924.98,102,30%,,,,
1008914,102312.63,13,5056.29,93,30%,,,,
1008915,86680.96,15,5936.38,100,30%,,,,
1008916,101546.01,12,5621.98,104,30%,,,,
1008917,108169.83,15,6333.8,97,30%,,,,
1008918,91847.96,14,4968.08,88,30%,,,,
1008919,85201.24,9,4856,100,30%,,,,
1008920,87582.7,8,6189.6,75,30%,,,,
1008921,100876.34,15,6395.35,120,30%,,,,
1008922,90088.66,11,6077.15,73,30%,,,,
1008923,92494.97,14,6741.79,96,30%,,,,
1008924,109506.85,14,5536.32,116,30%,,,,
1008925,92429.15,17,5669.6,85,30%,,,,
1008926,110637.49,15,5731.98,110,30%,,,,
1008927,101845.65,11,5941.54,100,30%,,,,
1008928,106741.73,8,5972.44,125,30%,,,,
1008929,102712.98,8,5260.86,80,30%,,,,
1008930,100220.85,13,5857.53,110,30%,,,,
1008931,93970.31,8,5196.92,99,30%,,,,
1008932,104791.3,12,5856.66,99,30%,,,,
1008933,90324.4,20,5314.99,90,30%,,,,
1008934,109042.72,20,5824.21,75,30%,,,,
1008935,106399.46,10,5946.05,93,30%,,,,
1008936,99174.72,15,6728.1,97,30%,,,,
1008937,106245.32,8,4395.92,101,20%,,,,
1008938,107955.09,9,5592.18,101,30%,,,,
1008939,108464.42,17,4733.56,99,20%,,,,
1008940,101211.69,17,6226.36,81,30%,,,,
1008941,109087.88,12,4906.44,117,30%,,,,
1008942,96995.04,14,6281.41,114,30%,,,,
1008943,102838.42,12,5795.68,91,30%,,,,
1008944,94983.43,14,5139.83,108,30%,,,,
1008945,103505.28,9,6665.44,100,30%,,,,
1008946,96026.53,11,3998.3,85,20%,,,,
1008947,108830.44,12,5144.99,78,30%,,,,
1008948,101390.25,10,5255.8,102,30%,,,,
1008949,100306.29,13,6149.44,100,30%,,,,
1008950,95843.68,14,6558.07,120,30%,,,,
1008951,94508.38,10,5267.13,108,30%,,,,
1008952,102048.28,13,6035.56,84,30%,,,,
1008953,89219.6,18,5826.04,109,30%,,,,
1008954,104157.88,15,6435.38,112,30%,,,,
1008955,87127,9,5247.11,114,30%,,,,
1008956,111723.08,15,6557.23,99,30%,,,,
1008957,107683.61,11,5214.03,109,30%,,,,
1008958,105906.19,14,6039.19,93,30%,,,,
1008959,103477.93,14,5394.91,110,30%,,,,
1008960,86984.55,14,6001.25,83,30%,,,,
1008961,97233.79,13,5572.79,89,30%,,,,
1008962,93348.57,16,6283.04,91,30%,,,,
1008963,99169,15,5762.4,136,30%,,,,
1008964,103830.76,13,6064.96,117,30%,,,,
1008965,89215.5,9,6523.08,92,30%,,,,
1008966,93998.65,11,6887.88,117,40%,,,,
1008967,103828.51,11,6206.34,100,30%,,,,
1008968,99753.66,12,6112.41,100,30%,,,,
1008969,110452.43,18,4986.05,94,30%,,,,
1008970,88095.13,7,5187.66,92,30%,,,,
1008971,101946.69,11,5623.04,86,30%,,,,
1008972,98669.93,13,4990.78,130,30%,,,,
1008973,97068.86,13,6653.75,112,30%,,,,
1008974,86835.03,13,5137.33,74,30%,,,,
1008975,107513.51,18,6332.76,95,30%,,,,
1008976,105148.21,9,6677.65,96,30%,,,,
1008977,103438.64,9,6372.45,104,30%,,,,
1008978,91689.79,11,5547.1,115,30%,,,,
1008979,95337.06,14,4270.72,100,20%,,,,
1008980,93636.77,8,5902.95,95,30%,,,,
1008981,109274.25,10,6232.01,119,30%,,,,
1008982,110380.51,19,4835.19,90,30%,,,,
1008983,97208.07,10,6156.12,99,30%,,,,
1008984,113614.9,9,6921.56,90,40%,,,,
1008985,86843.08,12,5278.44,122,30%,,,,
1008986,104041.45,18,7036.34,159,40%,,,,
1008987,101659.8,11,4701.84,186,20%,,,,
1008988,104848.1,14,5138.74,173,30%,,,,
1008989,102897.34,16,4611.65,124,20%,,,,
1008990,87492.14,15,7009.88,169,40%,,,,
1008991,97609.61,7,4757.25,142,20%,,,,
1008992,100702.73,18,5705.84,153,30%,,,,
1008993,115968.97,9,6824.87,141,40%,,,,
1008994,88639.62,17,6074.64,165,30%,,,,
1008995,114384.99,12,5171.47,133,30%,,,,
1008996,101661.43,15,6502.73,103,30%,,,,
1008997,91844.07,16,5705.1,130,30%,,,,
1008998,104961.04,10,5536.53,153,30%,,,,
1008999,96552.77,9,5924.44,116,30%,,,,
1009000,99984.97,11,5340.93,97,30%,,,,
1009001,129790.56,9,10074.52,119,40%,,,,
1009002,151476.57,28,9110.63,143,40%,,,,
1009003,127925.73,18,9511.91,147,40%,,,,
1009004,144433.12,14,8826.24,88,40%,,,,
1009005,164483.04,22,9564.29,149,40%,,,,
1009006,156159.05,20,9644.95,174,40%,,,,
1009007,149847.64,20,8735.84,162,40%,,,,
1009008,137091.33,15,9529.56,159,40%,,,,
1009009,131441.76,17,9506.92,145,40%,,,,
1009010,162404.17,7,9475.92,132,40%,,,,
1009011,129721.21,9,10903.24,139,50%,,,,
1009012,140078.65,26,8498.44,99,40%,,,,
1009013,135898.11,17,7965.07,159,40%,,,,
1009014,138256.85,22,9058.85,142,40%,,,,
1009015,126896.79,22,9242.49,139,40%,,,,
1009016,143601.95,22,10207.04,82,40%,,,,
1009017,133595.7,16,10608.32,160,50%,,,,
1009018,139953.61,22,9745.85,131,40%,,,,
1009019,153750.1,16,8771.19,94,40%,,,,
1009020,142072.45,21,11027.24,201,50%,,,,
1009021,140377.01,24,9285.07,136,40%,,,,
1009022,140184.85,13,9351.73,132,40%,,,,
1009023,117772.17,16,8854.11,149,40%,,,,
1009024,141646.92,15,10833.54,125,50%,,,,
1009025,150553.78,24,8401.87,128,40%,,,,
1009026,141888.68,17,9585.46,143,40%,,,,
1009027,145685.03,19,9335.08,166,40%,,,,
1009028,139848.78,20,8932.43,128,40%,,,,
1009029,153316.43,22,9362.55,119,40%,,,,
1009030,145080.21,20,9124.75,175,40%,,,,
1009031,139919.71,17,8884.64,127,40%,,,,
1009032,136677.8,32,9825.72,131,40%,,,,
1009033,132138.57,14,8870.39,173,40%,,,,
1009034,149034.89,21,6655.9,130,30%,,,,
1009035,136260.88,26,10270.72,135,40%,,,,
1009036,133692.49,24,9960.73,113,40%,,,,
1009037,129902.16,21,8584.34,129,40%,,,,
1009038,142713.31,13,7810.78,112,40%,,,,
1009039,145920.43,21,9884.34,133,40%,,,,
1009040,134939.42,21,10057.23,102,40%,,,,
1009041,151380.75,12,9961.67,105,40%,,,,
1009042,144684.78,24,9872.05,140,40%,,,,
1009043,154677.88,13,10086.35,169,40%,,,,
1009044,138860.4,27,9475.16,147,40%,,,,
1009045,142624.59,19,9892.27,122,40%,,,,
1009046,141494.5,19,9777.38,108,40%,,,,
1009047,131596.9,23,9411.14,121,40%,,,,
1009048,159221.18,20,9845.1,112,40%,,,,
1009049,139884.38,26,8944.92,135,40%,,,,
1009050,153405.5,19,10374.48,161,40%,,,,
1009051,147476.64,18,9674.6,106,40%,,,,
1009052,142670.66,18,10938.37,164,50%,,,,
1009053,144980.9,26,9106.22,132,40%,,,,
1009054,149904.48,19,10058.68,148,40%,,,,
1009055,129230.82,19,10339.9,132,40%,,,,
1009056,135270.75,20,8896.63,137,40%,,,,
1009057,140551.3,11,9375.11,151,40%,,,,
1009058,149841.56,24,10010.48,107,40%,,,,
1009059,148937.22,24,10467.1,122,40%,,,,
1009060,153121.6,16,9200.96,147,40%,,,,
1009061,122485.37,20,10114.01,143,40%,,,,
1009062,140667.15,16,10046.19,134,40%,,,,
1009063,146128.87,29,9918.8,146,40%,,,,
1009064,126065.75,10,9349.92,143,40%,,,,
1009065,134464.97,20,11255.8,107,50%,,,,
1009066,128030.98,26,10365.31,150,40%,,,,
1009067,149384.75,18,9161.15,157,40%,,,,
1009068,149750.17,5,9095.07,141,40%,,,,
1009069,144891.46,22,10696.02,145,50%,,,,
1009070,142736.16,20,11515.54,121,50%,,,,
1009071,155130.89,29,9606.07,121,40%,,,,
1009072,132579.62,16,8703.06,125,40%,,,,
1009073,146125.33,19,7613.5,134,40%,,,,
1009074,127832.81,25,8790.5,163,40%,,,,
1009075,132610.43,23,9419.64,132,40%,,,,
1009076,143206.43,14,9471.15,145,40%,,,,
1009077,131463.96,21,9498.73,118,40%,,,,
1009078,142791.17,31,10081.32,141,40%,,,,
1009079,130890.95,20,9874.13,144,40%,,,,
1009080,138833.82,7,10548,140,50%,,,,
1009081,145454.4,12,9709.84,105,40%,,,,
1009082,141375.9,14,10332.18,139,40%,,,,
1009083,131957.92,26,10300.73,140,40%,,,,
1009084,130392.49,22,9639.32,147,40%,,,,
1009085,142372.88,16,9697.82,111,40%,,,,
1009086,138992.32,24,8981.55,98,40%,,,,
1009087,143458.43,23,10451.21,120,40%,,,,
1009088,150474.93,22,9802.84,156,40%,,,,
1009089,135711.99,21,10349.22,179,40%,,,,
1009090,162928.19,22,7506.21,167,40%,,,,
1009091,153883.31,17,9784.25,117,40%,,,,
1009092,130598.95,19,9203.46,129,40%,,,,
1009093,135721.35,21,11064.11,167,50%,,,,
1009094,158598.5,18,8599.94,165,40%,,,,
1009095,147833.39,25,10710.4,186,50%,,,,
1009096,139085.93,27,10751.54,140,50%,,,,
1009097,143384.66,15,10216.83,135,40%,,,,
1009098,130865.37,18,10446.99,134,40%,,,,
1009099,124380.5,18,9038.24,156,40%,,,,
1009100,135668.5,17,10808.25,167,50%,,,,
1009101,144017.88,26,8949.24,85,40%,,,,
1009102,131258.07,21,9350.55,128,40%,,,,
1009103,129067.95,14,10896.6,156,50%,,,,
1009104,123302.11,13,10150.22,124,40%,,,,
1009105,151084.17,23,10916.84,189,50%,,,,
1009106,135745.98,12,8183.46,124,40%,,,,
1009107,126845,20,10142.23,90,40%,,,,
1009108,143872.82,24,9109.72,137,40%,,,,
1009109,125661.7,19,9726.74,155,40%,,,,
1009110,146667.41,14,11045.5,147,50%,,,,
1009111,153881.67,25,11548.43,122,50%,,,,
1009112,144822.66,13,9855.44,128,40%,,,,
1009113,141422.6,19,9243.87,165,40%,,,,
1009114,159422.04,21,9197.84,136,40%,,,,
1009115,126199.04,18,9012.9,173,40%,,,,
1009116,135918.24,18,9838.93,95,40%,,,,
1009117,144984.39,14,9557.74,164,40%,,,,
1009118,131664.83,24,9606.44,132,40%,,,,
1009119,174759.6,19,9517.69,182,40%,,,,
1009120,136361.15,14,9970.74,138,40%,,,,
1009121,142663.34,17,9766.09,108,40%,,,,
1009122,140098.25,17,10457.75,132,40%,,,,
1009123,137508.13,21,8192.65,119,40%,,,,
1009124,153191.64,13,9697.14,143,40%,,,,
1009125,144403.08,21,8724.99,131,40%,,,,
1009126,137525.58,22,8612.75,156,40%,,,,
1009127,138109.63,14,8156.25,157,40%,,,,
1009128,130229.29,19,9423.55,136,40%,,,,
1009129,127692.58,17,9164.69,128,40%,,,,
1009130,129983.88,16,9808.68,127,40%,,,,
1009131,134050.54,17,9517.71,142,40%,,,,
1009132,121706.68,27,8421.69,88,40%,,,,
1009133,130580.46,27,9649.43,177,40%,,,,
1009134,135247.29,20,7668.57,143,40%,,,,
1009135,132913.41,18,7849.26,172,40%,,,,
1009136,151835.13,20,8612.24,164,40%,,,,
1009137,132673.81,19,8840.7,157,40%,,,,
1009138,133190.01,16,12352.31,171,50%,,,,
1009139,133635.57,13,10968.36,136,50%,,,,
1009140,140601.88,17,7986.27,151,40%,,,,
1009141,129758.67,18,8991.01,122,40%,,,,
1009142,137574.91,22,8707.16,122,40%,,,,
1009143,140908.24,27,8082.51,183,40%,,,,
1009144,137557.66,23,9640.27,103,40%,,,,
1009145,133985.77,18,9561.63,130,40%,,,,
1009146,141750.63,26,10127.12,85,40%,,,,
1009147,133939.66,30,8918.51,186,40%,,,,
1009148,143942.14,10,9448.2,150,40%,,,,
1009149,144855.61,19,9283.73,112,40%,,,,
1009150,148839.53,17,9101.1,134,40%,,,,
1009151,143806.76,17,9822.8,211,40%,,,,
1009152,143420.22,19,9939.56,128,40%,,,,
1009153,154986.79,19,8962.15,141,40%,,,,
1009154,122799.13,11,7755.47,148,40%,,,,
1009155,139393.7,23,10887.76,178,50%,,,,
1009156,133747.59,10,9053.27,147,40%,,,,
1009157,141639.03,17,8306.11,144,40%,,,,
1009158,149955.83,29,9081.21,128,40%,,,,
1009159,142899.04,22,8853.02,137,40%,,,,
1009160,139338.72,20,9874.77,125,40%,,,,
1009161,135018.7,28,7815.65,146,40%,,,,
1009162,135777.36,19,9790.91,124,40%,,,,
1009163,163760.01,21,10329.07,167,40%,,,,
1009164,132607.6,16,10083.51,122,40%,,,,
1009165,152967.58,18,9670.39,109,40%,,,,
1009166,133403.4,20,9435.14,124,40%,,,,
1009167,129838.52,21,9480.39,166,40%,,,,
1009168,143080.7,22,8870.8,170,40%,,,,
1009169,128028.52,13,8853.13,129,40%,,,,
1009170,120322,20,10311.09,127,40%,,,,
1009171,134493.61,15,9205.61,135,40%,,,,
1009172,141355.2,7,9005.58,177,40%,,,,
1009173,136410.99,27,9243.77,151,40%,,,,
1009174,139896.86,23,9584.01,120,40%,,,,
1009175,130473.31,26,10634.41,157,50%,,,,
1009176,146325.4,20,9290.8,107,40%,,,,
1009177,136116.75,21,10054.83,139,40%,,,,
1009178,136767.1,20,6619.21,167,30%,,,,
1009179,162388.4,20,9672.31,163,40%,,,,
1009180,140084.38,20,9563.03,110,40%,,,,
1009181,147585.69,25,8929.7,119,40%,,,,
1009182,138219.49,10,9580.76,186,40%,,,,
1009183,161952.81,20,9345.39,114,40%,,,,
1009184,142894.78,21,10420.5,153,40%,,,,
1009185,140032.05,20,8961.07,145,40%,,,,
1009186,139012.14,21,9843.49,112,40%,,,,
1009187,135050.17,19,8699.05,177,40%,,,,
1009188,123037.05,18,9033.51,198,40%,,,,
1009189,138692.53,29,10062.23,176,40%,,,,
1009190,153488.18,16,10347.52,120,40%,,,,
1009191,149490.57,19,9493.99,91,40%,,,,
1009192,136817.61,13,10148.75,143,40%,,,,
1009193,132501.47,14,10156.7,163,40%,,,,
1009194,144213.29,21,11045.64,159,50%,,,,
1009195,129753.12,25,10789.32,152,50%,,,,
1009196,133866.79,20,11075.68,149,50%,,,,
1009197,147878.05,20,7230.28,149,40%,,,,
1009198,129757.3,23,10066.52,153,40%,,,,
1009199,135064.77,20,9409.06,99,40%,,,,
1009200,127573.02,23,10292.98,123,40%,,,,
1009201,135704.89,27,11257.37,140,50%,,,,
1009202,149612.35,15,10213.9,149,40%,,,,
1009203,149425.91,22,8141.15,103,40%,,,,
1009204,128525.89,18,7900.34,157,40%,,,,
1009205,133590.54,18,9862.75,159,40%,,,,
1009206,147722.01,18,8975.55,135,40%,,,,
1009207,146544.54,19,10497.47,187,40%,,,,
1009208,160029.34,14,9226.79,184,40%,,,,
1009209,121748.96,16,7935.12,95,40%,,,,
1009210,143182,24,8563.15,109,40%,,,,
1009211,137467.35,20,10817.72,148,50%,,,,
1009212,148743.73,22,7941.79,127,40%,,,,
1009213,137096.53,15,11502.71,127,50%,,,,
1009214,136894.71,19,9744.18,163,40%,,,,
1009215,134895.18,24,9076.15,145,40%,,,,
1009216,129408.68,37,9640.46,159,40%,,,,
1009217,135980.89,27,9615.02,130,40%,,,,
1009218,136661.78,19,10406.81,136,40%,,,,
1009219,144165.6,19,10040.55,136,40%,,,,
1009220,151504.61,25,9953.08,179,40%,,,,
1009221,158233.81,9,10463.11,142,40%,,,,
1009222,121079.16,17,8999.9,101,40%,,,,
1009223,150280.52,15,10935.17,114,50%,,,,
1009224,146149.59,14,8182.06,144,40%,,,,
1009225,136366.57,19,8132.49,152,40%,,,,
1009226,139566.46,8,9410.31,123,40%,,,,
1009227,130178.92,17,11710.3,141,50%,,,,
1009228,145123.1,19,9647.83,150,40%,,,,
1009229,142277.97,18,8873.64,115,40%,,,,
1009230,128168.35,18,9605.24,125,40%,,,,
1009231,134302.95,17,10193.8,126,40%,,,,
1009232,149882.09,21,9225.81,108,40%,,,,
1009233,142870.64,20,9241.46,171,40%,,,,
1009234,119369.44,22,9065.55,157,40%,,,,
1009235,155769.93,23,10063.33,138,40%,,,,
1009236,136147.36,23,8299.24,134,40%,,,,
1009237,142098.25,10,9029.26,155,40%,,,,
1009238,138023.29,27,9192.11,175,40%,,,,
1009239,145253.53,23,10092.93,158,40%,,,,
1009240,148482.17,26,9507.66,118,40%,,,,
1009241,138735.74,10,10857.58,172,50%,,,,
1009242,151306.52,19,10355.78,152,40%,,,,
1009243,145839.68,25,10459.19,156,40%,,,,
1009244,148552.81,21,7771.05,157,40%,,,,
1009245,146847.78,5,10176.29,207,40%,,,,
1009246,133781.56,25,9120.41,108,40%,,,,
1009247,150282.96,20,10143.65,148,40%,,,,
1009248,143223.07,13,10617.22,145,50%,,,,
1009249,142047.21,25,10963.27,126,50%,,,,
1009250,160754.98,21,10168.24,179,40%,,,,
1009251,144889.89,20,10875.55,179,50%,,,,
1009252,137391.68,24,7202.22,158,40%,,,,
1009253,154599.26,23,5718.69,135,30%,,,,
1009254,139214.98,23,9497.41,194,40%,,,,
1009255,148507.85,15,9038.16,162,40%,,,,
1009256,135949.4,16,10033.07,164,40%,,,,
1009257,149716.2,23,9785.66,153,40%,,,,
1009258,128256.23,20,9032.62,143,40%,,,,
1009259,169187.56,10,9033.01,128,40%,,,,
1009260,143245.35,25,10895.77,166,50%,,,,
1009261,158427.99,22,8897.64,120,40%,,,,
1009262,146152.66,21,7230.91,163,40%,,,,
1009263,145067.63,24,10660.53,127,50%,,,,
1009264,152841.76,26,9847.8,65,40%,,,,
1009265,140223.42,19,7290.98,101,40%,,,,
1009266,138729.78,27,8582.96,145,40%,,,,
1009267,135080.02,26,8118.55,121,40%,,,,
1009268,157755.44,21,10266.39,157,40%,,,,
1009269,137148.54,19,11268.48,125,50%,,,,
1009270,125663.23,16,10366.75,181,40%,,,,
1009271,138778.58,34,9157.98,104,40%,,,,
1009272,131342.94,25,8540.59,185,40%,,,,
1009273,152271.04,21,11560.06,146,50%,,,,
1009274,143808.28,16,10172.59,124,40%,,,,
1009275,128317.55,19,10187.98,140,40%,,,,
1009276,138983.37,24,9164.78,179,40%,,,,
1009277,160455.06,21,10647.62,150,50%,,,,
1009278,132860.02,20,10932.59,123,50%,,,,
1009279,139794.83,12,8603.42,136,40%,,,,
1009280,133514.12,13,8704.72,117,40%,,,,
1009281,135478.82,24,10335.71,86,40%,,,,
1009282,142901.98,22,8993.31,179,40%,,,,
1009283,125126.45,15,10684.71,133,50%,,,,
1009284,130763.04,18,10042.62,132,40%,,,,
1009285,136701.84,28,9727.05,144,40%,,,,
1009286,136913.03,24,11087.94,69,50%,,,,
1009287,133325.07,21,9714.25,103,40%,,,,
1009288,130197.68,21,9668.21,142,40%,,,,
1009289,134871.8,23,9482.67,163,40%,,,,
1009290,136346.12,24,9246.13,123,40%,,,,
1009291,126952.09,15,9892.46,164,40%,,,,
1009292,151102.43,16,9132.33,162,40%,,,,
1009293,135492.45,33,9197.03,107,40%,,,,
1009294,141163.9,20,9397.65,111,40%,,,,
1009295,141486.72,17,9035.35,164,40%,,,,
1009296,148429.44,29,10253.65,127,40%,,,,
1009297,146992.28,27,9683,120,40%,,,,
1009298,151615,17,9367.57,127,40%,,,,
1009299,133733.07,30,9550.68,163,40%,,,,
1009300,153051.84,15,8516.38,112,40%,,,,
1009301,139606.69,21,9004.17,115,40%,,,,
1009302,145721.73,20,9330.96,162,40%,,,,
1009303,134036.61,17,10410.61,146,40%,,,,
1009304,127908.5,27,9920.17,127,40%,,,,
1009305,141597.63,22,10136.5,146,40%,,,,
1009306,168643.72,23,9401.53,157,40%,,,,
1009307,144955.83,9,9285.07,113,40%,,,,
1009308,149207.53,13,11192.33,154,50%,,,,
1009309,156475.4,25,9673.37,141,40%,,,,
1009310,146962.56,14,8094.86,113,40%,,,,
1009311,134896.81,19,11743.91,131,50%,,,,
1009312,125805.41,23,11449.89,161,50%,,,,
1009313,137948.16,22,10813.86,144,50%,,,,
1009314,136598.93,15,9130.26,93,40%,,,,
1009315,141086.06,18,9287.03,126,40%,,,,
1009316,123514.43,21,11812.01,163,50%,,,,
1009317,137430.16,23,11892.51,143,50%,,,,
1009318,150219.68,21,8186.83,99,40%,,,,
1009319,138961.54,19,8523.88,149,40%,,,,
1009320,125850.23,23,9967.22,146,40%,,,,
1009321,131273.29,18,10096.43,124,40%,,,,
1009322,140679.73,11,8738.5,124,40%,,,,
1009323,152870.69,25,8901.29,162,40%,,,,
1009324,130206,16,9206.2,149,40%,,,,
1009325,137008.04,29,9785.81,132,40%,,,,
1009326,146693.49,14,9972.57,124,40%,,,,
1009327,120311.78,18,10422.84,166,40%,,,,
1009328,130460.68,20,10350.03,144,40%,,,,
1009329,131773.01,18,9067.35,101,40%,,,,
1009330,146135.02,11,10525.06,126,50%,,,,
1009331,147015.18,17,9822.13,165,40%,,,,
1009332,151193.88,22,8211.89,122,40%,,,,
1009333,128697.76,17,9705.97,130,40%,,,,
1009334,133622,27,9359.91,119,40%,,,,
1009335,152724.45,22,9591.92,173,40%,,,,
1009336,138366.89,11,8571.14,154,40%,,,,
1009337,141582.64,27,9934.19,108,40%,,,,
1009338,121816.39,12,10515.5,102,50%,,,,
1009339,150245.75,20,10342.11,139,40%,,,,
1009340,136523.22,26,8866.03,127,40%,,,,
1009341,138565.94,28,9256.09,135,40%,,,,
1009342,130260.93,19,9790.32,160,40%,,,,
1009343,145254.96,23,8684.68,166,40%,,,,
1009344,161941.39,17,8146.55,167,40%,,,,
1009345,131346.79,6,9665.61,122,40%,,,,
1009346,139619.06,19,8985.8,153,40%,,,,
1009347,145450.06,10,9631.37,126,40%,,,,
1009348,132814.78,19,9434.25,141,40%,,,,
1009349,155021.04,24,9179.06,92,40%,,,,
1009350,157916.33,17,9916.73,116,40%,,,,
1009351,140957.77,16,7886.52,127,40%,,,,
1009352,133075.77,15,9824.98,127,40%,,,,
1009353,136150.52,23,8640.48,136,40%,,,,
1009354,128900.86,26,11164.28,140,50%,,,,
1009355,148276.41,26,9983.91,128,40%,,,,
1009356,136819.16,26,9509.12,178,40%,,,,
1009357,157778.95,27,9291.87,144,40%,,,,
1009358,138370.25,22,10835.55,116,50%,,,,
1009359,133663.05,16,10350.07,111,40%,,,,
1009360,138892.41,18,8996,200,40%,,,,
1009361,125629.52,19,10783.73,137,50%,,,,
1009362,150607.62,13,8604.68,119,40%,,,,
1009363,143854.98,18,9775.7,101,40%,,,,
1009364,130918.36,17,8523.18,90,40%,,,,
1009365,125898.62,22,8642.33,189,40%,,,,
1009366,154151.33,27,9826.72,161,40%,,,,
1009367,143808.39,22,9801.48,132,40%,,,,
1009368,119937.6,22,7835.22,168,40%,,,,
1009369,144620.11,28,9534.25,162,40%,,,,
1009370,142749.33,23,6192.75,102,30%,,,,
1009371,150646.16,13,9987.09,146,40%,,,,
1009372,136873.49,8,8692.23,146,40%,,,,
1009373,131918.27,19,6766.24,166,30%,,,,
1009374,153785.84,23,9414.48,144,40%,,,,
1009375,120693.36,16,8573.57,121,40%,,,,
1009376,148352.02,28,11044.61,161,50%,,,,
1009377,139999.46,26,10364.92,169,40%,,,,
1009378,136276.1,21,10968.64,123,50%,,,,
1009379,135890.75,25,10051.1,133,40%,,,,
1009380,135020.53,17,9319.49,108,40%,,,,
1009381,143486.11,21,8897.19,131,40%,,,,
1009382,141251.11,19,10430.11,159,40%,,,,
1009383,142681.15,20,9865.7,158,40%,,,,
1009384,127968.16,21,10491.63,102,40%,,,,
1009385,149584.59,18,9268.99,127,40%,,,,
1009386,119515.29,24,9344.09,183,40%,,,,
1009387,135044.98,18,9934.09,135,40%,,,,
1009388,129914.18,23,7678.65,172,40%,,,,
1009389,134934.86,23,9302.27,138,40%,,,,
1009390,141606.65,28,10820.45,150,50%,,,,
1009391,142255.88,16,8336.46,159,40%,,,,
1009392,148459.15,16,9740.49,103,40%,,,,
1009393,138472.89,17,8870.23,125,40%,,,,
1009394,141624.09,17,9437.9,143,40%,,,,
1009395,129848.12,23,8737.8,125,40%,,,,
1009396,144387.48,18,8278.72,111,40%,,,,
1009397,120248,24,7794.95,137,40%,,,,
1009398,138628.54,28,9313.06,137,40%,,,,
1009399,129030.58,23,9014.04,138,40%,,,,
1009400,139262.71,16,9836.18,123,40%,,,,
1009401,131790.38,15,9137.18,177,40%,,,,
1009402,130708.39,26,8650.54,157,40%,,,,
1009403,112880.18,27,8105.53,165,40%,,,,
1009404,140221.16,20,8125.8,135,40%,,,,
1009405,131119.17,20,9479.11,111,40%,,,,
1009406,145816.03,14,7754.18,168,40%,,,,
1009407,137113.69,16,9937.25,133,40%,,,,
1009408,137077.71,23,6950.03,125,40%,,,,
1009409,146608.82,13,10587.4,149,50%,,,,
1009410,129532.67,26,9531.15,139,40%,,,,
1009411,154582.83,19,7187.47,102,40%,,,,
1009412,138370.11,23,9151.95,142,40%,,,,
1009413,154832.35,28,8613.44,110,40%,,,,
1009414,134028.24,20,9172.61,122,40%,,,,
1009415,131284.37,13,9353.61,166,40%,,,,
1009416,118118.4,20,10053.9,144,40%,,,,
1009417,147474.4,23,9024.72,143,40%,,,,
1009418,135541.13,22,10348.47,159,40%,,,,
1009419,137539.01,23,8838.75,140,40%,,,,
1009420,133212.36,16,7213.28,164,40%,,,,
1009421,127161.11,20,10541.99,108,50%,,,,
1009422,142502.62,33,11230.41,150,50%,,,,
1009423,136087.97,30,10071.18,140,40%,,,,
1009424,145534.13,17,8585.78,200,40%,,,,
1009425,139519.83,25,8262.27,144,40%,,,,
1009426,137620.61,14,10281.48,128,40%,,,,
1009427,126428.75,30,9170.98,158,40%,,,,
1009428,125942.41,22,10209.43,152,40%,,,,
1009429,113656.09,25,8469.2,117,40%,,,,
1009430,118541.96,28,9606.17,124,40%,,,,
1009431,154370.29,18,9528.13,164,40%,,,,
1009432,134808.08,25,8967.09,117,40%,,,,
1009433,136055.27,10,9537.46,91,40%,,,,
1009434,138339.8,13,8777.4,106,40%,,,,
1009435,142800.86,12,8650.99,141,40%,,,,
1009436,145781.86,7,8950.9,179,40%,,,,
1009437,124424.63,19,11036.96,191,50%,,,,
1009438,136007.11,19,8988.63,148,40%,,,,
1009439,159173.85,22,9168.36,99,40%,,,,
1009440,141811.09,18,8746.25,158,40%,,,,
